Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads),m11,m12,m13,m21,m22,m23,m31,m32,m33,qX,qY,qZ,qW,Lat,Long,Speed(m/s),TrueHeading,Alt(m),HorizontalAccuracy(m),VerticalAccuracy(m),Course,ActivityType,ActivityConfidence,Pressure(kilopascals),RelativeAltitude(meters),magX(µT),magY(µT),magZ(µT),calMagX(µT),calMagY(µT),calMagZ(µT)
08-Oct-2025 09:05:06.393, 0.0326,-0.9706, 0.1827, 0.0201, 0.0214, 0.0184,-0.0098,-0.0676,-0.0066, 2.7253, 1.3789, 2.0967, 0.1158,-0.9903,-0.0771,-0.1649,-0.0957, 0.9816,-0.9795,-0.1010,-0.1744,-0.5886, 0.4906, 0.4488,-0.4598,-23.166072,-45.647037, 102.4334, 19.3, 4455.133789, 3.4, 4.4, 14.8,Automotive,High, 100.9566,-543.6811, 19.4509, 85.6015,-544.6169,-5.6726,-21.1152,-18.2977
08-Oct-2025 09:05:07.390, 0.1131,-0.9827, 0.1721,-0.0060,-0.0360,-0.0178, 0.0006, 0.0245,-0.0112, 2.7381, 1.3783, 2.0826, 0.1144,-0.9906,-0.0751,-0.1668,-0.0937, 0.9815,-0.9793,-0.0998,-0.1759,-0.5882, 0.4919, 0.4481,-0.4596,-23.165179,-45.646782, 102.4454, 19.3, 4465.831543, 2.9, 3.8, 14.8,Automotive,High, 100.9565,-543.6705, 19.3660, 85.5184,-545.0350,-5.6269,-21.0837,-18.7980
08-Oct-2025 09:05:08.387, 0.0283,-0.9773, 0.1852,-0.0787,-0.0225, 0.0197, 0.0042, 0.0519, 0.0016, 2.7841, 1.3820, 2.0367, 0.1137,-0.9913,-0.0657,-0.1676,-0.0843, 0.9822,-0.9793,-0.1007,-0.1758,-0.5860, 0.4944, 0.4458,-0.4620,-23.164287,-45.646524, 102.4603, 19.3, 4476.082520, 4.8, 6.2, 14.9,Automotive,High, 100.9565,-543.6679, 19.8875, 85.5601,-544.6219,-5.4188,-21.0325,-18.4527
08-Oct-2025 09:05:09.384, 0.0502,-1.0040, 0.1697,-0.0154,-0.0121,-0.0268,-0.0085,-0.0103, 0.0060, 2.8145, 1.3858, 2.0047, 0.1116,-0.9920,-0.0591,-0.1669,-0.0773, 0.9829,-0.9796,-0.0998,-0.1742,-0.5838, 0.4963, 0.4449,-0.4637,-23.163396,-45.646265, 102.4558, 19.3, 4486.277344, 4.5, 5.7, 15.0,Automotive,High, 100.9565,-543.6679, 19.8272, 85.8907,-545.2821,-5.3382,-20.8918,-18.9213
08-Oct-2025 09:05:10.381,-0.0004,-1.0069, 0.1549,-0.0136, 0.0382, 0.0067,-0.0084,-0.0409,-0.0050, 2.8167, 1.3861, 2.0019, 0.1109,-0.9921,-0.0586,-0.1669,-0.0768, 0.9830,-0.9797,-0.0992,-0.1741,-0.5835, 0.4966, 0.4449,-0.4637,-23.162503,-45.646003, 102.4825, 19.3, 4496.401367, 4.1, 5.1, 15.0,Automotive,High, 100.9563,-543.6547, 19.7795, 85.5564,-545.1289,-5.3192,-20.9196,-18.4649
08-Oct-2025 09:05:11.378, 0.0934,-0.9648, 0.1643, 0.0562, 0.0100, 0.0036,-0.0043,-0.0253,-0.0129, 2.8101, 1.3852, 2.0089, 0.1114,-0.9920,-0.0600,-0.1671,-0.0783, 0.9828,-0.9796,-0.0995,-0.1744,-0.5840, 0.4962, 0.4451,-0.4633,-23.161613,-45.645744, 102.4583, 19.3, 4506.412109, 4.0, 5.0, 15.0,Automotive,High, 100.9563,-543.6547, 19.8931, 85.5136,-545.0792,-5.1785,-21.1823,-18.6964
08-Oct-2025 09:05:12.375, 0.0883,-0.9760, 0.1580,-0.0519,-0.0204, 0.0032, 0.0049, 0.0605,-0.0073, 2.8253, 1.3862, 1.9926, 0.1102,-0.9923,-0.0571,-0.1674,-0.0751, 0.9830,-0.9797,-0.0987,-0.1744,-0.5830, 0.4973, 0.4446,-0.4638,-23.160720,-45.645485, 102.4527, 19.3, 4516.637695, 5.4, 6.8, 15.0,Automotive,High, 100.9563,-543.6520, 19.8929, 85.7520,-544.8222,-5.2756,-21.0112,-18.4922
08-Oct-2025 09:05:13.372, 0.0303,-0.9814, 0.2064,-0.0257,-0.0322,-0.0148, 0.0039, 0.0006, 0.0008, 2.8119, 1.3863, 2.0056, 0.1099,-0.9922,-0.0594,-0.1664,-0.0773, 0.9830,-0.9799,-0.0981,-0.1736,-0.5832, 0.4966, 0.4455,-0.4634,-23.159829,-45.645225, 102.4325, 19.3, 4526.778809, 4.9, 6.2, 15.0,Automotive,High, 100.9562,-543.6415, 19.7681, 85.5126,-545.1120,-5.1715,-21.1107,-18.7072
08-Oct-2025 09:05:14.369, 0.0285,-1.0184, 0.1574,-0.0049, 0.0083,-0.0328,-0.0203,-0.0263, 0.0035, 2.8268, 1.3873, 1.9894, 0.1083,-0.9925,-0.0565,-0.1667,-0.0742, 0.9832,-0.9800,-0.0971,-0.1735,-0.5822, 0.4977, 0.4451,-0.4639,-23.158936,-45.644964, 102.4372, 19.3, 4536.471680, 3.8, 4.7, 15.0,Automotive,High, 100.9559,-543.6230, 19.6716, 85.6338,-545.4029,-5.3251,-21.0284,-18.7047
08-Oct-2025 09:05:15.366, 0.0570,-0.9180, 0.1759, 0.0531, 0.0808, 0.0101, 0.0035,-0.0105,-0.0037, 2.8315, 1.3874, 1.9847, 0.1083,-0.9926,-0.0556,-0.1669,-0.0733, 0.9832,-0.9800,-0.0972,-0.1736,-0.5821, 0.4980, 0.4448,-0.4640,-23.158045,-45.644707, 102.4093, 19.3, 4546.397461, 3.4, 4.2, 15.0,Automotive,High, 100.9556,-543.5939, 19.3941, 85.9231,-545.1235,-5.7396,-20.8293,-18.8361
08-Oct-2025 09:05:16.363, 0.0853,-0.9980, 0.1415, 0.0376, 0.0015,-0.0167,-0.0139,-0.0390,-0.0135, 2.8426, 1.3895, 1.9734, 0.1079,-0.9927,-0.0531,-0.1659,-0.0706, 0.9836,-0.9802,-0.0973,-0.1723,-0.5811, 0.4984, 0.4445,-0.4650,-23.157157,-45.644448, 102.3099, 18.2, 4556.377441, 3.0, 3.6, 15.0,Automotive,High, 100.9554,-543.5781, 19.8117, 85.7462,-545.3536,-5.2683,-21.0630,-19.0064
08-Oct-2025 09:05:17.360, 0.0648,-0.9633, 0.1914,-0.0382,-0.0261, 0.0289, 0.0090, 0.0651,-0.0091, 2.8357, 1.3879, 1.9808, 0.1085,-0.9926,-0.0548,-0.1668,-0.0725, 0.9833,-0.9800,-0.0976,-0.1734,-0.5819, 0.4981, 0.4446,-0.4644,-23.156265,-45.644190, 102.2897, 18.2, 4566.254395, 3.0, 3.6, 15.0,Automotive,High, 100.9551,-543.5543, 19.5974, 85.7789,-545.0479,-5.6821,-21.0271,-18.6926
08-Oct-2025 09:05:18.357, 0.0424,-1.0171, 0.1723,-0.0267,-0.0434,-0.0206, 0.0000, 0.0090, 0.0036, 2.8677, 1.3899, 1.9506, 0.1099,-0.9928,-0.0487,-0.1671,-0.0667, 0.9837,-0.9798,-0.0999,-0.1732,-0.5809, 0.4992, 0.4426,-0.4664,-23.155373,-45.643934, 102.2500, 18.2, 4576.516602, 4.4, 5.4, 15.0,Automotive,High, 100.9550,-543.5411, 19.5487, 86.0175,-544.5729,-5.5466,-20.7575,-18.3427
08-Oct-2025 09:05:19.354, 0.0240,-1.0009, 0.1333,-0.0084, 0.0428, 0.0089,-0.0089,-0.0217, 0.0010, 2.8516, 1.3890, 1.9684, 0.1118,-0.9924,-0.0517,-0.1667,-0.0700, 0.9835,-0.9797,-0.1013,-0.1732,-0.5820, 0.4979, 0.4430,-0.4660,-23.154481,-45.643678, 102.2227, 18.2, 4586.283203, 4.4, 5.4, 14.9,Automotive,High, 100.9550,-543.5411, 19.8733, 85.7749,-545.0508,-5.2465,-21.0683,-18.7687
08-Oct-2025 09:05:20.351, 0.0998,-0.9514, 0.1554, 0.0492, 0.0371,-0.0006,-0.0021,-0.0263,-0.0193, 2.8177, 1.3879, 2.0022, 0.1122,-0.9920,-0.0579,-0.1652,-0.0760, 0.9833,-0.9799,-0.1007,-0.1724,-0.5832, 0.4960, 0.4448,-0.4647,-23.153590,-45.643422, 102.1636, 18.2, 4596.571777, 5.2, 6.4, 14.9,Automotive,High, 100.9550,-543.5411, 19.3547, 85.8657,-545.0972,-5.7040,-20.9926,-18.7754
08-Oct-2025 09:05:21.348, 0.1179,-0.9337, 0.1423,-0.0214, 0.0296, 0.0048,-0.0031, 0.0502,-0.0086, 2.8164, 1.3874, 2.0033, 0.1119,-0.9920,-0.0583,-0.1655,-0.0764, 0.9832,-0.9798,-0.1004,-0.1728,-0.5833, 0.4961, 0.4449,-0.4644,-23.152702,-45.643168, 102.0816, 18.2, 4606.352539, 4.1, 5.0, 14.8,Automotive,High, 100.9552,-543.5648, 19.5639, 85.6872,-545.1512,-5.6215,-20.9890,-18.8573
08-Oct-2025 09:05:22.345, 0.0564,-0.9563, 0.2067,-0.0249,-0.0211, 0.0019, 0.0173, 0.0285,-0.0016, 2.8451, 1.3907, 1.9710, 0.1079,-0.9928,-0.0523,-0.1650,-0.0698, 0.9838,-0.9804,-0.0975,-0.1713,-0.5807, 0.4984, 0.4446,-0.4655,-23.151811,-45.642911, 102.0963, 18.2, 4616.485352, 2.9, 3.5, 14.8,Automotive,High, 100.9554,-543.5754, 19.8344, 86.0185,-544.7184,-5.3196,-20.7340,-18.6478
08-Oct-2025 09:05:23.342, 0.0281,-1.0455, 0.1567,-0.0008,-0.0113,-0.0390,-0.0223,-0.0300, 0.0017, 2.8437, 1.3917, 1.9713, 0.1068,-0.9929,-0.0523,-0.1641,-0.0695, 0.9840,-0.9807,-0.0965,-0.1703,-0.5802, 0.4985, 0.4451,-0.4656,-23.150919,-45.642659, 102.0772, 18.2, 4626.842773, 3.0, 3.7, 14.8,Automotive,High, 100.9559,-543.6177, 19.7998, 85.7318,-545.1643,-5.4403,-21.1840,-18.8023
08-Oct-2025 09:05:24.339, 0.0361,-0.9518, 0.1852, 0.0453, 0.0462, 0.0176, 0.0015,-0.0516,-0.0111, 2.8320, 1.3944, 1.9837, 0.1074,-0.9928,-0.0535,-0.1607,-0.0704, 0.9845,-0.9811,-0.0972,-0.1671,-0.5799, 0.4973, 0.4461,-0.4663,-23.150029,-45.642409, 102.0217, 18.2, 4637.181152, 4.3, 5.3, 14.7,Automotive,High, 100.9559,-543.6177, 19.7897, 85.8575,-544.8045,-5.4291,-20.9429,-18.5037
08-Oct-2025 09:05:25.336, 0.1056,-0.9268, 0.1621,-0.0050, 0.0024,-0.0097,-0.0039, 0.0564,-0.0053, 2.8318, 1.3996, 1.9857, 0.1089,-0.9927,-0.0519,-0.1559,-0.0687, 0.9854,-0.9817,-0.0992,-0.1622,-0.5788, 0.4961, 0.4465,-0.4685,-23.149135,-45.642156, 102.0468, 18.2, 4647.708008, 3.9, 4.8, 14.7,Automotive,High, 100.9561,-543.6388, 19.7706, 85.5271,-545.0461,-5.3695,-21.1895,-18.6312
08-Oct-2025 09:05:26.333, 0.0197,-0.8976, 0.1642,-0.0543, 0.0679, 0.0278, 0.0033, 0.0218,-0.0049, 2.8587, 1.4063, 1.9642, 0.1139,-0.9924,-0.0457,-0.1512,-0.0628, 0.9865,-0.9819,-0.1054,-0.1572,-0.5775, 0.4951, 0.4449,-0.4727,-23.148246,-45.641906, 102.0410, 17.2, 4657.540039, 3.2, 3.9, 14.7,Automotive,High, 100.9562,-543.6415, 20.3292, 85.9419,-544.8113,-5.0213,-20.7708,-18.5309
08-Oct-2025 09:05:27.330, 0.0395,-0.9548, 0.1684,-0.0161, 0.0430, 0.0025,-0.0174,-0.0162,-0.0155, 2.7813, 1.4071, 2.0402, 0.1131,-0.9919,-0.0575,-0.1454,-0.0737, 0.9866,-0.9829,-0.1033,-0.1525,-0.5787, 0.4913, 0.4495,-0.4709,-23.147357,-45.641656, 102.0846, 17.2, 4667.241211, 3.1, 3.9, 14.6,Automotive,High, 100.9563,-543.6547, 19.8133, 85.6920,-544.7252,-5.3544,-20.9498,-18.3756
08-Oct-2025 09:05:28.327, 0.0416,-0.9671, 0.1271,-0.0225, 0.0627, 0.0235,-0.0079, 0.0055,-0.0006, 2.7140, 1.4017, 2.1054, 0.1119,-0.9913,-0.0698,-0.1448,-0.0858, 0.9857,-0.9831,-0.1002,-0.1532,-0.5811, 0.4888, 0.4530,-0.4672,-23.146464,-45.641406, 102.2667, 18.3, 4676.236328, 2.8, 3.6, 14.5,Automotive,High, 100.9564,-543.6626, 19.3569, 85.8553,-544.9244,-5.7734,-20.8842,-18.4988
08-Oct-2025 09:05:29.324, 0.0718,-0.9326, 0.1611,-0.0004, 0.0559, 0.0113,-0.0035,-0.0022, 0.0077, 2.7584, 1.4053, 2.0620, 0.1123,-0.9918,-0.0616,-0.1453,-0.0777, 0.9863,-0.9830,-0.1018,-0.1528,-0.5794, 0.4906, 0.4507,-0.4695,-23.145568,-45.641157, 102.4832, 18.3, 4684.698242, 2.7, 3.5, 14.5,Automotive,High, 100.9564,-543.6652, 19.4868, 85.9816,-544.6738,-5.5424,-20.5809,-18.3792
08-Oct-2025 09:05:30.321,-0.0190,-0.9863, 0.1322,-0.0705, 0.0193,-0.0018,-0.0116, 0.0090, 0.0064, 2.8316, 1.4113, 1.9868, 0.1093,-0.9928,-0.0485,-0.1453,-0.0642, 0.9873,-0.9833,-0.1009,-0.1513,-0.5755, 0.4944, 0.4482,-0.4727,-23.144668,-45.640907, 102.7368, 18.3, 4692.744141, 3.1, 4.1, 14.5,Automotive,High, 100.9566,-543.6732, 19.5839, 85.9644,-544.8729,-5.5984,-20.7309,-18.2322
08-Oct-2025 09:05:31.318, 0.0664,-0.9813, 0.2263, 0.0695,-0.0037, 0.0472,-0.0077,-0.0162,-0.0155, 2.8292, 1.4129, 1.9974, 0.1174,-0.9919,-0.0483,-0.1432,-0.0651, 0.9876,-0.9827,-0.1090,-0.1496,-0.5771, 0.4917, 0.4467,-0.4751,-23.143770,-45.640654, 102.9376, 17.2, 4700.349121, 3.7, 4.9, 14.5,Automotive,High, 100.9566,-543.6732, 19.7049, 86.3861,-545.0642,-5.4649,-20.3089,-18.6675
08-Oct-2025 09:05:32.315, 0.0919,-0.9904, 0.1411,-0.0118, 0.0254, 0.0051, 0.0016,-0.0216,-0.0089, 2.7725, 1.4099, 2.0557, 0.1197,-0.9911,-0.0578,-0.1417,-0.0747, 0.9871,-0.9827,-0.1099,-0.1494,-0.5796, 0.4886, 0.4488,-0.4732,-23.142867,-45.640404, 103.1928, 17.2, 4707.909180, 3.2, 4.2, 14.4,Automotive,High, 100.9563,-543.6520, 19.8488, 85.9369,-545.0089,-5.3118,-20.7241,-18.7778
08-Oct-2025 09:05:33.312, 0.0333,-0.8635, 0.1620,-0.0222, 0.1012, 0.0509, 0.0002, 0.0359,-0.0023, 2.7500, 1.4077, 2.0775, 0.1193,-0.9909,-0.0620,-0.1419,-0.0788, 0.9867,-0.9827,-0.1089,-0.1500,-0.5805, 0.4878, 0.4498,-0.4718,-23.141965,-45.640152, 103.3757, 17.2, 4715.278320, 2.6, 3.5, 14.4,Automotive,High, 100.9563,-543.6520, 19.7035, 86.3286,-544.9357,-5.4007,-20.3206,-18.3807
08-Oct-2025 09:05:34.309, 0.0638,-0.9528, 0.1648,-0.0259,-0.0074,-0.0223, 0.0032,-0.0009,-0.0131, 2.7524, 1.4087, 2.0693, 0.1135,-0.9917,-0.0612,-0.1417,-0.0771, 0.9869,-0.9834,-0.1033,-0.1493,-0.5788, 0.4896, 0.4512,-0.4709,-23.141061,-45.639902, 103.5954, 17.2, 4722.201172, 3.5, 4.7, 14.4,Automotive,High, 100.9563,-543.6520, 19.9142, 86.0999,-544.8098,-5.2535,-20.5941,-18.4667
08-Oct-2025 09:05:35.306, 0.0163,-1.0368, 0.1352, 0.0084, 0.0285, 0.0263,-0.0072,-0.0293,-0.0051, 2.7377, 1.4087, 2.0792, 0.1088,-0.9920,-0.0634,-0.1410,-0.0786, 0.9869,-0.9840,-0.0985,-0.1484,-0.5779, 0.4901, 0.4531,-0.4695,-23.140154,-45.639652, 103.8144, 18.2, 4729.086914, 2.7, 3.7, 14.3,Automotive,High, 100.9562,-543.6494, 19.4328, 86.1021,-544.9834,-5.7953,-20.6312,-18.4943
08-Oct-2025 09:05:36.303, 0.0700,-0.9033, 0.1712, 0.0196, 0.0505, 0.0258,-0.0151,-0.0019,-0.0037, 2.8099, 1.4180, 2.0115, 0.1122,-0.9925,-0.0496,-0.1376,-0.0649, 0.9884,-0.9841,-0.1041,-0.1439,-0.5747, 0.4916, 0.4497,-0.4752,-23.139248,-45.639400, 104.0404, 18.2, 4735.917480, 2.7, 3.7, 14.4,Automotive,High, 100.9560,-543.6256, 19.6944, 86.5520,-544.5312,-5.4797,-20.2269,-18.2523
08-Oct-2025 09:05:37.300, 0.0489,-0.9890, 0.1199,-0.0702,-0.0044, 0.0151,-0.0063, 0.0582,-0.0140, 2.7546, 1.4196, 2.0699, 0.1157,-0.9917,-0.0568,-0.1322,-0.0721, 0.9886,-0.9844,-0.1069,-0.1395,-0.5760, 0.4878, 0.4519,-0.4754,-23.138339,-45.639148, 104.2665, 18.2, 4742.748535, 2.6, 3.7, 14.4,Automotive,High, 100.9560,-543.6256, 19.5743, 86.2359,-545.3040,-5.5869,-20.4820,-18.9089
08-Oct-2025 09:05:38.297,-0.0068,-0.9672, 0.1634, 0.0180, 0.0239, 0.0259,-0.0242,-0.0576, 0.0146, 2.8002, 1.4277, 2.0306, 0.1212,-0.9915,-0.0477,-0.1278,-0.0633, 0.9898,-0.9844,-0.1139,-0.1344,-0.5742, 0.4873, 0.4494,-0.4805,-23.137423,-45.638895, 104.6248, 17.2, 4749.196289, 2.6, 3.6, 14.3,Automotive,High, 100.9559,-543.6230, 19.6887, 86.6752,-544.9489,-5.6877,-20.1742,-18.7358
08-Oct-2025 09:05:39.294, 0.1079,-0.9676, 0.1668, 0.0580, 0.0310, 0.0040, 0.0071, 0.0001,-0.0180, 2.7877, 1.4275, 2.0441, 0.1222,-0.9913,-0.0495,-0.1271,-0.0651, 0.9897,-0.9843,-0.1147,-0.1340,-0.5747, 0.4865, 0.4497,-0.4804,-23.136504,-45.638643, 104.9853, 17.2, 4755.391602, 2.6, 3.6, 14.3,Automotive,High, 100.9559,-543.6177, 19.5096, 86.4255,-544.9028,-5.5308,-20.1601,-18.6516
08-Oct-2025 09:05:40.291, 0.0256,-0.8285, 0.1729,-0.0481, 0.1394, 0.0316,-0.0131, 0.0378,-0.0152, 2.6910, 1.4269, 2.1391, 0.1212,-0.9907,-0.0624,-0.1208,-0.0772, 0.9897,-0.9852,-0.1124,-0.1291,-0.5761, 0.4824, 0.4547,-0.4783,-23.135585,-45.638392, 105.3230, 17.2, 4760.734375, 2.7, 3.8, 14.2,Automotive,High, 100.9559,-543.6203, 19.5449, 86.6398,-544.6896,-5.5405,-20.1050,-18.3126
08-Oct-2025 09:05:41.288, 0.0532,-0.9486, 0.1717, 0.0042, 0.0408,-0.0198,-0.0025, 0.0239,-0.0191, 2.6141, 1.4198, 2.2134, 0.1195,-0.9899,-0.0757,-0.1204,-0.0901, 0.9886,-0.9855,-0.1091,-0.1300,-0.5787, 0.4797, 0.4584,-0.4742,-23.134657,-45.638139, 105.8093, 18.3, 4765.522461, 2.6, 3.7, 14.1,Automotive,High, 100.9559,-543.6203, 19.1993, 86.7857,-544.8395,-5.8303,-19.9818,-18.6516
08-Oct-2025 09:05:42.285,-0.0058,-0.9305, 0.1253,-0.0305, 0.1085, 0.0384,-0.0265,-0.0673, 0.0105, 2.6624, 1.4270, 2.1621, 0.1158,-0.9911,-0.0661,-0.1190,-0.0799, 0.9897,-0.9861,-0.1068,-0.1272,-0.5751, 0.4826, 0.4574,-0.4766,-23.133728,-45.637881, 106.2613, 18.3, 4769.946777, 3.1, 4.3, 14.2,Automotive,High, 100.9559,-543.6230, 19.4819, 86.8167,-544.5648,-5.6655,-20.0479,-18.0214
08-Oct-2025 09:05:43.282, 0.1143,-0.9209, 0.1715, 0.0228, 0.0514, 0.0272,-0.0034, 0.0123,-0.0046, 2.7331, 1.4303, 2.0846, 0.1085,-0.9925,-0.0556,-0.1220,-0.0688, 0.9901,-0.9866,-0.1007,-0.1285,-0.5714, 0.4876, 0.4560,-0.4773,-23.132792,-45.637626, 106.7371, 18.3, 4774.019043, 3.1, 4.3, 14.2,Automotive,High, 100.9559,-543.6230, 19.5790, 87.2895,-543.6453,-5.5511,-19.4598,-17.3865
08-Oct-2025 09:05:44.279, 0.0296,-1.0038, 0.1226,-0.0871,-0.0253, 0.0001, 0.0005, 0.0530, 0.0079, 2.7717, 1.4328, 2.0454, 0.1076,-0.9930,-0.0497,-0.1224,-0.0629, 0.9905,-0.9866,-0.1004,-0.1283,-0.5698, 0.4893, 0.4547,-0.4787,-23.131851,-45.637368, 107.3307, 18.3, 4777.791504, 3.2, 4.4, 14.2,Automotive,High, 100.9555,-543.5886, 19.4920, 87.0671,-544.0880,-5.5673,-19.7852,-17.7771
08-Oct-2025 09:05:45.276,-0.0180,-0.9996, 0.1580, 0.0258, 0.0273, 0.0343,-0.0014,-0.0220, 0.0170, 2.8901, 1.4382, 1.9267, 0.1063,-0.9938,-0.0329,-0.1239,-0.0461, 0.9912,-0.9866,-0.1013,-0.1281,-0.5658, 0.4939, 0.4505,-0.4827,-23.130906,-45.637109, 107.8571, 17.3, 4781.236328, 2.8, 3.8, 14.2,Automotive,High, 100.9555,-543.5886, 19.8400, 87.4361,-544.0795,-5.3230,-19.2339,-17.7665
08-Oct-2025 09:05:46.273, 0.0500,-0.9841, 0.1152, 0.0100, 0.0077, 0.0147,-0.0100,-0.0413,-0.0269, 2.7866, 1.4397, 2.0378, 0.1145,-0.9924,-0.0454,-0.1167,-0.0589, 0.9914,-0.9865,-0.1082,-0.1226,-0.5692, 0.4871, 0.4533,-0.4830,-23.129973,-45.636852, 108.2513, 17.3, 4775.745117, 3.1, 4.0, 14.2,Automotive,High, 100.9554,-543.5754, 19.6864, 87.1236,-544.2385,-5.5215,-19.6258,-17.8392
08-Oct-2025 09:05:47.270, 0.0272,-0.9435, 0.1613,-0.0616, 0.0111, 0.0406, 0.0030, 0.0522,-0.0241, 2.7338, 1.4347, 2.0943, 0.1186,-0.9915,-0.0538,-0.1175,-0.0678, 0.9907,-0.9860,-0.1112,-0.1246,-0.5725, 0.4843, 0.4541,-0.4812,-23.129032,-45.636592, 108.6796, 17.3, 4774.157715, 3.9, 4.9, 14.1,Automotive,High, 100.9553,-543.5648, 19.7264, 87.4046,-543.7056,-5.4271,-19.3912,-17.4012
08-Oct-2025 09:05:48.267, 0.0001,-0.9630, 0.1286,-0.0782, 0.0223,-0.0207,-0.0140,-0.0112, 0.0122, 2.7126, 1.4339, 2.1166, 0.1198,-0.9912,-0.0568,-0.1166,-0.0708, 0.9906,-0.9859,-0.1121,-0.1241,-0.5733, 0.4831, 0.4547,-0.4809,-23.128081,-45.636330, 109.2191, 17.3, 4772.351562, 3.2, 3.9, 14.1,Automotive,High, 100.9549,-543.5331, 19.4051, 87.2478,-544.0134,-5.7936,-19.4427,-17.6475
08-Oct-2025 09:05:49.264,-0.0018,-0.9597, 0.1288,-0.0073, 0.0957, 0.0270, 0.0056,-0.0408,-0.0264, 2.7240, 1.4351, 2.1015, 0.1160,-0.9917,-0.0549,-0.1167,-0.0685, 0.9908,-0.9864,-0.1085,-0.1236,-0.5719, 0.4846, 0.4552,-0.4806,-23.127117,-45.636068, 109.8545, 17.3, 4772.674316, 3.2, 3.8, 14.1,Automotive,High, 100.9546,-543.5146, 19.2451, 87.1214,-544.1957,-5.8655,-19.6150,-17.8835
08-Oct-2025 09:05:50.261, 0.0923,-0.9457, 0.1569, 0.0150,-0.0016, 0.0251,-0.0183, 0.0020,-0.0049, 2.7029, 1.4399, 2.1253, 0.1187,-0.9914,-0.0554,-0.1109,-0.0687, 0.9915,-0.9867,-0.1115,-0.1181,-0.5713, 0.4824, 0.4560,-0.4827,-23.126148,-45.635804, 110.4915, 17.3, 4773.248047, 4.9, 5.6, 14.2,Automotive,High, 100.9545,-543.5067, 19.6555, 87.6534,-543.8936,-5.6112,-19.1354,-17.8629
08-Oct-2025 09:05:51.258, 0.0271,-0.9842, 0.1153,-0.0701, 0.0095,-0.0036,-0.0014, 0.0222, 0.0156, 2.7524, 1.4426, 2.0751, 0.1176,-0.9919,-0.0485,-0.1120,-0.0618, 0.9918,-0.9867,-0.1112,-0.1183,-0.5696, 0.4845, 0.4544,-0.4841,-23.125174,-45.635540, 111.0967, 17.3, 4774.746582, 5.8, 6.5, 14.2,Automotive,High, 100.9545,-543.5067, 19.5057, 87.8260,-544.5500,-5.5382,-18.9201,-18.2147
08-Oct-2025 09:05:52.255,-0.0038,-0.8913, 0.1426, 0.0347, 0.1307, 0.0222,-0.0107,-0.0238,-0.0050, 2.7728, 1.4448, 2.0516, 0.1143,-0.9924,-0.0453,-0.1114,-0.0581, 0.9921,-0.9872,-0.1083,-0.1172,-0.5678, 0.4860, 0.4546,-0.4845,-23.124192,-45.635276, 111.7456, 17.3, 4775.935547, 6.7, 7.2, 14.1,Automotive,High, 100.9542,-543.4777, 19.3948, 87.5482,-544.2579,-5.7585,-19.1545,-17.9181
08-Oct-2025 09:05:53.252, 0.1223,-0.9679, 0.1283, 0.0302,-0.0066, 0.0110,-0.0260, 0.0047,-0.0098, 2.7841, 1.4489, 2.0321, 0.1059,-0.9935,-0.0426,-0.1089,-0.0541, 0.9926,-0.9884,-0.1005,-0.1139,-0.5643, 0.4883, 0.4567,-0.4842,-23.123205,-45.635007, 112.3693, 17.3, 4776.920898, 6.5, 6.8, 14.1,Automotive,High, 100.9541,-543.4724, 19.6189, 87.6670,-543.3047,-5.5516,-19.1113,-17.4186
08-Oct-2025 09:05:54.250,-0.0023,-0.9868, 0.1386,-0.0757,-0.0148, 0.0286,-0.0057, 0.0227,-0.0180, 2.7410, 1.4460, 2.0775, 0.1085,-0.9929,-0.0485,-0.1088,-0.0604, 0.9922,-0.9881,-0.1024,-0.1146,-0.5665, 0.4862, 0.4575,-0.4831,-23.122212,-45.634741, 113.0036, 17.3, 4779.346191, 5.8, 5.9, 14.1,Automotive,High, 100.9540,-543.4644, 19.4948, 88.0107,-543.1945,-5.6555,-18.6797,-16.9584
08-Oct-2025 09:05:55.247, 0.0130,-0.9373, 0.1294, 0.0278, 0.0935,-0.0059,-0.0070,-0.0168, 0.0263, 2.8402, 1.4534, 1.9823, 0.1117,-0.9931,-0.0348,-0.1073,-0.0468, 0.9931,-0.9879,-0.1072,-0.1118,-0.5636, 0.4882, 0.4537,-0.4881,-23.121216,-45.634475, 113.6360, 16.3, 4780.799805, 4.5, 4.5, 14.0,Automotive,High, 100.9539,-543.4512, 19.7464, 88.1553,-544.0836,-5.3888,-18.5985,-17.6745
08-Oct-2025 09:05:56.244, 0.0828,-0.9472, 0.0835,-0.0287, 0.0325,-0.0022,-0.0244, 0.0138,-0.0221, 2.7007, 1.4485, 2.1244, 0.1152,-0.9920,-0.0521,-0.1038,-0.0641, 0.9925,-0.9879,-0.1089,-0.1103,-0.5678, 0.4824, 0.4579,-0.4850,-23.120213,-45.634206, 114.2804, 16.3, 4782.407227, 5.1, 5.0, 14.0,Automotive,High, 100.9539,-543.4512, 19.5490, 87.5900,-543.2036,-5.6289,-19.1709,-17.4650
